City,Population,House Value,Household Income,Poverty Rate,Unemployment Rate,Monthly Owner Cost,Monthly Rent,Public Transport Rate,Personal Transport Rate,College Rate,White Population Rate,Uneducated Rate
Trona,1771.0,58000.0,37176.0,23.60248447204969,4.291360813099944,903.0,621.0,0.8156606851549756,67.53670473083197,3.613777526821005,85.37549407114625,1.2987012987012987
Palmdale,6744.0,183600.0,47453.0,15.688018979833926,3.3214709371293,1130.0,1185.0,0.4945598417408506,85.26211671612265,2.25385527876631,59.56405693950178,1.6755634638196917
Ahwahnee,1674.0,300700.0,67955.0,7.347670250896058,6.272401433691757,1812.0,779.0,0.0,67.0549084858569,7.048984468339307,97.55077658303463,0.4778972520908005
Auberry,3530.0,294000.0,63804.0,7.110481586402266,3.5410764872521248,1721.0,798.0,0.0,75.66929133858268,11.869688385269122,83.62606232294617,0.4815864022662889
Cantua Creek,1280.0,144400.0,38203.0,20.703125,3.75,1061.0,789.0,0.0,59.78260869565217,0.0,60.46875,2.265625
Caruthers,5177.0,189100.0,45362.0,26.289356770330308,5.505118794668727,1099.0,948.0,0.1141552511415525,82.30593607305936,7.320842186594553,60.07340158392891,1.912304423411242
Chowchilla,22724.0,228600.0,54031.0,13.641964442879775,2.019890864284457,1534.0,904.0,0.0,76.79609829300318,4.862700228832952,63.19309980637212,1.1177609575778913
Clovis,49053.0,326300.0,92811.0,6.558212545613928,2.53399384339388,1930.0,1675.0,0.3689708824183151,83.74305401200267,14.616843006543942,70.14046031843108,1.0825025992294048
Clovis,35140.0,209000.0,44105.0,20.4382470119522,3.662492885600456,1435.0,1046.0,0.9399237544367032,81.00433810963587,8.036425725668753,65.03130335799659,1.1297666476949346
Coarsegold,11982.0,270000.0,71047.0,8.738107160741112,2.8375897179101988,1729.0,1429.0,1.1941056910569106,76.09247967479675,11.942914371557336,87.50625938908362,0.5842096478050409
Cutler,6347.0,135900.0,43380.0,27.03639514731369,5.798014810146526,997.0,974.0,0.0,74.54379562043796,0.2363321254135812,63.54183078619821,3.655270206396723
Del Rey,2582.0,270600.0,36250.0,32.997676219984506,2.207591014717273,1560.0,715.0,1.1846001974333662,76.40671273445213,4.918667699457784,70.68164213787762,3.292021688613478
Dinuba,31470.0,213300.0,44576.0,25.23355576739752,4.547187797902764,1368.0,917.0,0.8768122232832711,77.53277194200885,4.55672068636797,75.39879250079441,2.8026692087702574
Clovis,39473.0,419600.0,120944.0,3.82033288577002,1.6694956045904796,2311.0,1958.0,0.0,85.2619552799086,19.11179793783092,76.79173105667165,0.9221493172548324
Dos Palos,8906.0,217900.0,45014.0,17.740848865933078,6.063328093420166,1327.0,939.0,0.3874813710879284,79.61251862891207,4.244329665394116,55.89490231304738,2.537615090949921
Firebaugh,10335.0,170600.0,39290.0,25.70875665215288,9.095307208514756,1245.0,664.0,0.0,74.93773349937733,2.660861151427189,65.56361877116593,2.2641509433962264
Fowler,8059.0,262600.0,54806.0,17.96748976299789,2.891177565454771,1745.0,946.0,0.0,80.13386066321874,9.616577739173596,72.66410224593622,1.8860900856185632
Friant,2427.0,409300.0,86473.0,7.911001236093943,2.554594149155336,2237.0,1496.0,0.0,78.79464285714286,17.428924598269468,72.88833951380305,0.7828594973217965
Kerman,20764.0,227600.0,49360.0,20.06357156617222,3.2074744750529764,1534.0,965.0,0.2918997810751642,79.36025297981027,3.5205162781737624,68.54170680023117,3.332691196301291
Kingsburg,16282.0,292200.0,68502.0,14.494533841051467,2.468984154280801,1724.0,1014.0,0.0,86.32933865956502,12.080825451418743,82.1336445154158,1.6705564426974573
Los Banos,41180.0,298700.0,62526.0,17.379796017484214,5.599805730937348,1660.0,1252.0,1.030307085033786,79.19983943266207,4.103933948518699,61.60757649344342,2.2778047595920348
Madera,13255.0,331400.0,83977.0,11.384383251603168,2.301018483591098,1883.0,1243.0,0.0,86.42507345739472,10.916635231987929,82.16522067144474,0.5733685401735195
Madera,41108.0,244300.0,56462.0,15.430086601148195,3.157536245986183,1490.0,1077.0,0.0311313118734823,82.3547724301102,5.74097499270215,64.66137978009147,2.4837014693003794
Madera,49932.0,207800.0,45811.0,29.08755908034928,5.323239605863975,1254.0,968.0,1.1851935067123518,67.89305173285402,3.3966194023872465,62.59913482335977,4.319875030040856
Mendota,12920.0,159800.0,30752.0,38.80030959752322,8.010835913312693,1223.0,787.0,0.6090808416389811,52.68549280177187,0.8436532507739938,46.60216718266254,3.777089783281734
North Fork,2783.0,246500.0,58819.0,16.38519583183615,3.665109593963349,1495.0,866.0,0.0,72.35932872655479,9.450233560905495,80.38088393819619,1.4732303269852678
Oakhurst,9055.0,293300.0,51745.0,21.490889011595804,2.009939260077305,1723.0,997.0,0.0251067034898317,83.35425558624152,12.843732744340144,91.68415240198786,0.1546107123136388
Orange Cove,11738.0,158700.0,27761.0,42.19628556823991,5.861305162719373,1096.0,772.0,0.0,71.67295597484276,1.2864201737945136,67.60095416595672,5.920940535014483
Orosi,11407.0,154000.0,35000.0,30.74427982817568,7.311300078898921,1114.0,869.0,0.0,69.07069555302166,3.83098097659332,59.76154992548435,1.6656439028666608
Parlier,16087.0,164900.0,35210.0,33.47423385342202,2.952694722446696,1160.0,851.0,0.2569140093698051,71.33141907208704,2.349723379126002,81.33896935413688,3.704854851743644
Fresno,3173.0,80300.0,35440.0,21.966593129530413,6.870469587141506,1360.0,945.0,0.0,63.03236797274276,3.340687046958714,51.02426725496375,5.2631578947368425
Prather,1798.0,363500.0,102824.0,1.279199110122358,1.9466073414905447,1842.0,1347.0,0.0,72.99794661190965,12.736373748609566,83.87096774193549,0.0
Raisin City,540.0,164200.0,39259.0,33.51851851851852,6.296296296296297,836.0,775.0,0.0,89.40677966101696,0.0,82.96296296296296,7.407407407407407
Raymond,1377.0,350000.0,64219.0,9.949164851125635,3.2679738562091503,1710.0,1354.0,0.0,64.64,14.161220043572984,78.14088598402324,0.0
Reedley,30373.0,226100.0,50903.0,19.247357850722683,5.050538307049024,1456.0,980.0,0.5939383352257839,72.2333828281946,6.311526684884601,75.32018569123893,2.7689065946729
Riverdale,5806.0,174900.0,49259.0,19.858766792972787,2.101274543575612,1229.0,905.0,0.4316546762589928,76.64268585131894,4.185325525318636,61.91870478815019,3.599724423010678
Sanger,35666.0,269600.0,57600.0,23.08921662087142,2.48976616385353,1611.0,958.0,0.1672017121455323,80.1832530765115,7.317893792407335,71.93685863287165,2.868277911736668
San Joaquin,4090.0,167200.0,35339.0,29.82885085574572,5.061124694376528,1070.0,690.0,0.0,81.13207547169812,1.344743276283619,68.85085574572128,3.3007334963325183
Selma,30725.0,194100.0,42308.0,23.33279088689992,3.0235964198535394,1482.0,960.0,0.9952724558347849,80.343368997263,4.175752644426363,78.1513425549227,1.6533767290480066
Shaver Lake,380.0,560500.0,100938.0,4.7368421052631575,0.0,2113.0,970.0,0.0,60.22099447513812,26.31578947368421,96.84210526315788,0.0
Tollhouse,2405.0,287600.0,75250.0,9.97920997920998,4.573804573804574,1540.0,1238.0,0.0,73.28405491024287,7.484407484407485,83.4095634095634,2.5363825363825363
Tranquillity,1219.0,264000.0,50063.0,7.875307629204266,3.527481542247744,1208.0,1044.0,0.0,86.4,6.316652994257588,53.32239540607055,1.4766201804758
Traver,754.0,146300.0,44375.0,29.310344827586206,1.5915119363395225,1352.0,803.0,2.2988505747126435,74.32950191570882,0.2652519893899204,82.89124668435014,3.580901856763926
Squaw Valley,3905.0,229200.0,73151.0,12.291933418693985,2.842509603072984,1684.0,969.0,0.0,66.767143933685,8.476312419974391,87.37516005121638,0.6658130601792573
Fresno,10166.0,152100.0,23153.0,45.455439700964,4.397009639976392,1026.0,678.0,5.553896685577785,63.51149596894595,2.183749754082235,59.47275231162699,4.406846350580366
Fresno,43601.0,123500.0,27159.0,41.08850714433155,4.096236324854934,1062.0,822.0,2.844551282051282,71.7681623931624,2.4999426618655534,63.411389647026446,5.738400495401482
Fresno,32754.0,159500.0,33550.0,35.48879526164743,5.1230384075227455,1169.0,926.0,2.7231082456735662,79.31795045809298,3.9567686389448617,58.859986566526224,3.013372412529767
Fresno,29740.0,262000.0,60109.0,17.61936785474109,3.665097511768662,1623.0,1043.0,2.0022246941045605,79.40674823878383,13.16745124411567,74.83523873570948,1.4862138533960996
Fresno,36808.0,172300.0,40516.0,29.811454031732232,5.504238209084981,1253.0,936.0,2.9183023479742243,74.54262647211317,6.129102369050207,60.5602043034123,1.9180612910236905
Fresno,40586.0,161600.0,32325.0,41.96028187059577,4.412851722268763,1190.0,847.0,1.9988670389253056,69.49097677429796,3.483959986202138,57.40156704282265,4.454738087025082
Fresno,33448.0,246600.0,51605.0,23.58287491030854,4.717770868213346,1665.0,1008.0,1.9523360710919613,73.30685337282887,11.229370963884238,67.03539823008849,1.0284620904089932
Fresno,38007.0,357300.0,73930.0,8.695766569316179,3.478306627726472,1989.0,1192.0,0.8170752042688011,79.81768662108833,19.31749414581525,72.79711632067777,0.9866603520404136
Fresno,47081.0,333000.0,89671.0,7.44036872623776,2.6210148467534675,1969.0,1516.0,0.0557676633349062,84.61670456007893,20.010195195514115,72.37951615301289,0.8389796308489624
Fresno,7650.0,168500.0,28529.0,21.24183006535948,2.627450980392157,1397.0,800.0,1.4384656366542354,74.69366009589771,5.411764705882353,50.96732026143791,2.588235294117647
Fresno,84621.0,241300.0,59028.0,19.380532019238725,4.457522364424906,1570.0,1185.0,0.9739989455282072,80.3757249493576,7.837298070218976,53.978326892851655,1.7631557178478157
Fresno,13936.0,324700.0,82702.0,15.147818599311137,3.006601607347876,2090.0,1212.0,0.0,76.42182059359973,10.469288174512055,59.81630309988519,0.911308840413318
Fresno,27214.0,202900.0,47524.0,26.18872639082825,5.026824428602925,1379.0,987.0,0.608903972848872,77.86983429826313,3.7443962666274713,56.65098846182112,4.567502021018593
Fresno,42824.0,182600.0,40489.0,29.259293853913693,5.081262843265459,1324.0,942.0,4.085182963407319,74.70905818836233,5.889220997571456,62.93433588641883,2.174014571268448
Fresno,84449.0,254200.0,57537.0,20.74032848227925,3.651908252317967,1652.0,960.0,0.711828921788545,83.36473755047106,8.135087449229713,52.783336688415496,3.476654548899336
Fresno,16574.0,165100.0,36197.0,28.472306021479422,7.029081694219863,1357.0,882.0,2.1009003858796627,77.64756324138916,6.836008205623266,72.07674671171715,1.3997827923253288
Fresno,12770.0,464200.0,121716.0,2.388410336726704,1.6679718089271731,2322.0,1933.0,0.0,84.60884353741497,22.803445575567736,69.27956147220047,0.422866092404072
Salinas,28194.0,490300.0,64678.0,14.712350145421013,2.309001915301128,2168.0,1350.0,0.6762069507784243,76.45069979556534,10.36745406824147,55.88068383343974,1.30524225012414
Salinas,60531.0,375600.0,51472.0,21.858221407212834,1.571095802150964,1889.0,1234.0,0.6753334458889076,62.957960492993415,2.269911285126629,28.41023607738184,3.236358229667443
Salinas,64348.0,400800.0,67199.0,11.667806303226207,2.8998570274134394,2089.0,1592.0,1.2354059190877005,77.65069237035026,6.3109964567663335,37.09827811276186,2.3357369304407287
Salinas,23299.0,531900.0,82520.0,10.142066183097986,3.0258809390960986,2235.0,1584.0,0.7945205479452054,75.52511415525115,9.51542984677454,53.603158933859824,1.424953860680716
Salinas,12398.0,803500.0,129789.0,4.645910630746895,1.5163736086465558,3225.0,2547.0,0.0512470105910488,79.84284250085412,20.82593966768834,76.43168252944024,0.3065010485562187
Carmel By The Sea,3316.0,1542700.0,98313.0,1.5983112183353438,0.0301568154402895,3691.0,2206.0,0.0,61.57760814249364,31.272617611580216,90.2291917973462,0.0
Carmel,12837.0,1163000.0,99955.0,6.847394250993223,1.7371660045181896,3865.0,1886.0,0.0220409962530306,72.82345162001323,23.91524499493651,88.63441614084287,0.3894991041520604
Carmel Valley,6514.0,954700.0,101761.0,8.765735339269266,3.3773411114522567,3291.0,1679.0,0.0332667997338656,75.44910179640719,17.79244703715075,88.63985262511514,0.3530856616518268
Chualar,2073.0,372700.0,50750.0,19.58514230583695,1.20598166907863,2100.0,932.0,0.0,66.0092807424594,5.016883743367101,42.1611191509889,0.9165460684997588
Gonzales,9171.0,358800.0,65566.0,9.159306509649983,0.8068912877548795,1718.0,1194.0,0.6245316012990257,78.56607544341743,4.4815178279358845,43.62664922036856,1.9409006651401155
Greenfield,18812.0,309200.0,58766.0,14.97980012757814,1.6691473527535616,1760.0,1364.0,0.5106840478430319,67.07431796801505,2.269827769508824,48.05443334042101,4.4173931533064
King City,17067.0,278700.0,54605.0,17.419581648795923,1.195289154508701,1444.0,1138.0,0.3463083529574733,63.6099182712287,3.4276674283705395,47.31352903263608,3.738208238120349
Lockwood,709.0,263300.0,37159.0,15.232722143864596,2.538787023977433,1625.0,1027.0,0.0,74.92063492063492,9.30888575458392,93.93511988716502,0.0
Marina,25442.0,522300.0,66711.0,14.122317427875169,2.554830595079004,2216.0,1392.0,2.212424849699399,75.12625250501002,12.31821397688861,53.64751198805126,1.5486203914786574
Monterey,32236.0,790500.0,85503.0,9.101625511850106,1.5789800223352772,2995.0,1821.0,4.987599889776798,63.87434554973822,21.38292592133019,78.96140960416925,1.1726020598089093
Pacific Grove,15547.0,856800.0,88326.0,6.457837524924423,1.8395831993310607,3054.0,1758.0,0.4819608923161663,73.87771963646378,21.425355374027145,86.11307647777706,0.2637164726313758
Pebble Beach,4028.0,1365700.0,145938.0,5.089374379344588,1.961271102284012,4001.0,2914.0,0.0,79.88865692414753,25.297914597815293,80.08937437934459,0.4716981132075472
San Lucas,551.0,214700.0,56818.0,23.95644283121597,3.266787658802178,1384.0,967.0,0.0,73.05389221556887,0.0,39.745916515426494,5.44464609800363
Seaside,34566.0,490300.0,63832.0,12.830527107562345,2.921946421338888,2128.0,1781.0,4.431880357468539,73.71268770138002,9.911473702482208,61.8931898397269,1.787884047908349
Soledad,26966.0,368600.0,63604.0,9.749313950901136,0.7935919305792479,1747.0,1195.0,0.5567153792623522,73.34725121781489,3.211451457390788,45.06415486167767,2.291774827560632
Belmont,27155.0,1524000.0,155473.0,4.002946050451114,1.7160743877738909,4001.0,2342.0,6.948288419519301,73.58339402767662,22.03645737433253,62.22795065365494,0.6591787884367519
Brisbane,4697.0,889200.0,112016.0,5.556738343623589,1.5116031509474133,3500.0,1919.0,9.787556904400606,69.7268588770865,22.652757078986586,57.10027677240792,1.0006387055567385
Burlingame,42760.0,2000001.0,152388.0,3.828344246959776,2.2474275023386343,4001.0,2220.0,12.99877945732795,67.00309830062905,25.385874649204865,58.769878391019645,0.823199251637044
Daly City,49170.0,718100.0,90970.0,6.7744559690868416,2.625584706121619,2749.0,1897.0,25.105189340813464,57.20823798627002,20.05084401057556,22.163921090095588,3.247915395566402
Daly City,65041.0,821900.0,95541.0,7.941144816346612,3.3409695422887102,2842.0,2310.0,16.66527371500209,62.98927427218276,23.103888316600298,21.956919481557787,1.6266662566688703
Half Moon Bay,20512.0,1049400.0,136758.0,5.5138455538221525,2.159711388455538,3776.0,1888.0,0.3894574766778371,75.29209310750838,21.748244929797192,78.71002340093604,2.0865834633385334
La Honda,1697.0,857400.0,139219.0,7.837360047142015,1.5321154979375369,3320.0,1566.0,0.0,82.83038501560874,21.272834413671184,94.63759575721862,0.0
Los Altos,19406.0,2000001.0,223859.0,4.380088632381738,1.478924044110069,4001.0,3172.0,2.025851354710415,73.25379070345514,23.049572297227662,62.72802226115634,0.3710192723899825
Los Altos,23675.0,2000001.0,250001.0,1.828933474128828,1.478352692713833,4001.0,3099.0,2.627053878486817,79.10775697363393,22.365364308342134,61.95142555438226,0.2154171066525871
Menlo Park,43392.0,2000001.0,161827.0,7.151087758112094,1.9427544247787607,4001.0,2346.0,6.290406304563258,66.32532678967486,18.830660029498524,69.4621128318584,0.8803466076696165
Atherton,7415.0,2000001.0,250001.0,3.344571813890762,1.982467970330412,4001.0,3501.0,2.4035206499661474,68.65267433987813,21.60485502360081,70.60013486176669,0.3641267700606878
Portola Valley,7125.0,2000001.0,234091.0,1.431578947368421,1.305263157894737,4001.0,2914.0,0.8185053380782918,67.33096085409252,21.54385964912281,85.90877192982457,0.2807017543859649
Millbrae,22625.0,1403100.0,128494.0,5.5734806629834255,1.8917127071823203,3849.0,2508.0,16.790188812422798,63.26098464796189,24.57900552486188,40.74696132596685,1.2685082872928175
Montara,2504.0,1012400.0,93167.0,5.31150159744409,0.7987220447284346,3079.0,1708.0,9.942481511914544,80.11503697617091,28.554313099041533,86.90095846645367,0.0
Moss Beach,3450.0,972400.0,120438.0,6.898550724637682,0.2028985507246377,3830.0,1862.0,6.293266205160478,57.960981749528,26.318840579710145,83.10144927536231,0.0869565217391304
Mountain View,36526.0,1736400.0,139278.0,7.151070470349888,1.7987187209111315,4001.0,2455.0,6.093422497255215,70.9701567022657,19.558670536056507,50.774790560148936,0.4708974429173739
Mountain View,14572.0,1546500.0,139818.0,5.592917924787264,2.477353829261597,3568.0,2442.0,10.35406475658048,68.61169345446075,23.895141367005216,61.1995608015372,0.9881965413121054
Mountain View,31161.0,1135800.0,138232.0,6.6557555919258045,1.8516735663168704,3396.0,2495.0,7.063217443840281,67.68275937826111,22.34523924135939,55.62080806135875,0.8407945829723051
Pacifica,38984.0,882800.0,125500.0,4.55315001026062,1.8571721731992608,3115.0,2414.0,9.497364457831326,72.73625753012048,20.69310486353376,62.86425200082085,0.5104658321362611
Pescadero,926.0,808600.0,114412.0,6.587473002159827,0.0,2841.0,2170.0,0.0,63.98713826366559,17.386609071274297,70.84233261339092,2.4838012958963285
Redwood City,39023.0,1342600.0,112609.0,6.552545934448915,1.5452425492658175,3804.0,2272.0,5.038472235097803,74.38119959210161,17.704943238602876,63.50613740614509,1.3556107936345232
Redwood City,28423.0,1722300.0,178480.0,6.63195299581325,1.477676529571122,4001.0,2125.0,3.803009575923392,72.54445964432284,22.85824860148472,82.14474193434894,0.6931006579178834
Redwood City,34867.0,861400.0,77166.0,15.424326727277942,1.8355465052915363,2905.0,2155.0,5.922615680506845,72.0952596447562,11.294347090371986,48.206040095218974,3.1691857630424183
Redwood City,12461.0,1332000.0,172663.0,4.67057218521788,2.6723376936040446,3962.0,3396.0,7.418353775676075,74.47908970001478,25.07021908354065,44.89206323730038,0.5376775539683813
San Bruno,43101.0,908300.0,109387.0,4.642583698754089,2.3549337602375813,3066.0,2372.0,15.717133128477702,65.9579769122166,21.431057284053733,44.30291640565184,2.167003085775272
San Carlos,31074.0,1637900.0,185459.0,2.918838900688679,1.8311128274441653,4001.0,2321.0,7.631402643279128,74.4929654668372,24.04582609255326,74.01686297225977,0.3797386882924631
South San Francisco,67600.0,843600.0,105600.0,6.72189349112426,1.6878698224852071,2941.0,2111.0,14.70737641365666,63.668689677298616,19.39201183431953,34.50739644970414,2.57396449704142
Sunnyvale,23223.0,1000500.0,127774.0,6.614132541015373,1.967876673986996,3331.0,2570.0,7.987399369968498,71.1095554777739,17.865908797313008,38.00973173147311,1.6707574387460706
Sunnyvale,50477.0,1223800.0,139847.0,5.560948550825128,2.8210868316262854,3549.0,2426.0,9.48263438535812,70.38838449344286,24.61715236642431,40.47586029280662,0.9747013491293064
Sunnyvale,56668.0,1666300.0,160907.0,4.750476459377427,2.0999505893978965,3928.0,2445.0,4.604152909237655,75.65485362095532,23.590033175689985,40.8996258911555,0.2523470035999153
Sunnyvale,22882.0,293300.0,119054.0,5.843020714972467,2.0802377414561666,2446.0,2810.0,4.792696842906048,73.70863446177253,18.98872476182152,37.99493051306704,1.962241062844157
San Francisco,31392.0,906600.0,46372.0,18.43781855249745,4.023318042813456,3725.0,1146.0,44.77204166429507,16.3014400364278,25.694444444444443,43.441004077471966,2.2107543323139653
San Francisco,30703.0,901300.0,75764.0,19.62023255056509,2.05191675080611,3624.0,1342.0,35.777450257921885,15.006842825560586,28.684493371983194,41.33472299123864,1.5307950363156697
San Francisco,429.0,2000001.0,51500.0,20.512820512820515,0.0,4001.0,755.0,33.13609467455621,15.384615384615383,21.67832167832168,35.43123543123543,4.662004662004662
San Francisco,10916.0,1228900.0,213987.0,6.998900696225724,3.3986808354708686,4001.0,2918.0,23.7165888841748,15.358506576156133,31.33015756687432,44.62257237083181,1.200073286918285
San Francisco,31461.0,1090900.0,166985.0,10.13318076348495,2.1264422618480023,4001.0,2495.0,26.9007299995034,24.90937080995183,31.5438161533327,50.87568735895236,2.0183719525762056
San Francisco,14143.0,1127500.0,63263.0,19.28162341794528,2.467651841900587,3360.0,1196.0,26.11764705882353,10.786377708978328,24.46439934950152,35.15520045252068,3.959555964081171
San Francisco,57302.0,1095700.0,94278.0,12.071131897665005,2.696240968901609,4001.0,1826.0,33.54831803462949,16.30315519040865,35.47345642385955,58.92115458448222,1.1133991832745802
San Francisco,72380.0,1150300.0,134592.0,8.6197844708483,2.253384912959381,3692.0,1816.0,38.607471151965576,26.20553273790121,27.18568665377176,55.05111909367229,1.6399557888919591
San Francisco,3611.0,1211800.0,120905.0,16.865134311824978,1.4123511492661314,4001.0,2210.0,22.38285144566301,18.89332003988036,28.745499861534203,53.47549155358627,2.326225422320687
San Francisco,84707.0,868200.0,94757.0,7.815174660889891,2.374065897741627,2851.0,1777.0,35.17806645457759,46.34588193708024,17.410603610091254,24.18454200951515,4.610008617941847
San Francisco,34918.0,1525600.0,162193.0,5.1778452374133686,2.482960077896786,4001.0,2243.0,42.9734436221158,27.36177622986504,34.89890600836245,74.78377913969872,0.3007045077037631
San Francisco,34604.0,1378400.0,123037.0,10.660617269679806,2.1904982082996187,4001.0,1977.0,38.750598372427,26.56773575873624,33.579932955727664,55.69009363079413,0.7744769390821871
San Francisco,47346.0,1080100.0,116089.0,5.62455117644574,2.7077261014658047,3520.0,2235.0,33.38206627680312,42.91341780376868,28.175558653318127,36.19313141553669,2.361339923119165
San Francisco,44650.0,1443500.0,170211.0,6.447928331466965,2.8734602463605823,4001.0,2270.0,41.79607048285332,22.22040602831083,37.23852183650616,72.58006718924972,0.2754759238521836
San Francisco,42095.0,1598700.0,121644.0,8.594844993467158,2.4753533673832995,4001.0,2072.0,36.3410529689879,36.18879717926116,32.32687967692125,56.21095141940848,1.8054400760185296
San Francisco,43616.0,1241600.0,103151.0,9.294754218635363,2.0955612619222306,3952.0,1904.0,34.02573757603344,39.85186411221914,28.55603448275862,45.320524578136464,2.4417644900953777
San Francisco,62128.0,1133400.0,122076.0,8.271632758176667,1.802729848055627,3528.0,2171.0,32.59396699558629,40.64828090298277,30.39370332217358,40.43426474375483,2.560842132371877
San Francisco,25890.0,2000001.0,162206.0,4.306682116647354,2.058709926612592,4001.0,2506.0,33.3736130945842,32.417884213995386,45.12553109308613,83.34105832367709,0.4519119351100811
San Francisco,35747.0,745500.0,63267.0,18.59456737628333,3.552745684952584,2642.0,1070.0,30.474506336575303,47.061597406424994,12.731138277337958,11.732453072985146,3.85766637759812
San Francisco,21151.0,1387700.0,172713.0,4.983215923596993,1.7635099995272092,4001.0,2907.0,26.83891136447223,47.361162191982345,27.43132712401305,56.67344333601248,0.6950026003498653
San Francisco,29523.0,1273400.0,151607.0,4.880940283846493,2.3574839955289097,3967.0,2298.0,34.78109798471161,43.33449154505443,28.58788063543678,63.89594553399045,0.5046912576635166
San Francisco,31436.0,986500.0,84349.0,15.399541926453749,5.010179412138949,3211.0,2106.0,31.84320766008378,44.13524835427887,20.40017813971243,35.58658862450694,2.12813335029902
San Francisco,26796.0,1433000.0,69756.0,13.3863263173608,3.429616360650843,4001.0,1395.0,28.50976225262319,19.44481338823217,25.600835945663533,41.89431258396775,4.941035975518735
San Francisco,42418.0,827800.0,77983.0,11.445612711584705,3.338205478806167,2816.0,1587.0,30.972405972405973,49.67869967869968,12.709227214861617,15.950775614126078,6.03753123673912
San Francisco,8455.0,1061700.0,156856.0,12.785334121821409,1.537551744529864,4001.0,3035.0,34.53133465775691,22.141954126783457,29.43820224719101,49.095209934949736,0.3075103489059728
Palo Alto,16582.0,2000001.0,159148.0,6.9533228802315765,2.152936919551321,4001.0,2379.0,10.347432024169184,56.16817724068479,20.118200458328307,68.03763116632493,0.6211554697865155
Palo Alto,48244.0,1409800.0,105763.0,9.885167067407346,2.0831606002819005,3759.0,1994.0,3.785966683493185,70.35588086824836,13.060691484951496,42.0715529392256,2.273857889063925
Palo Alto,3852.0,2000001.0,130227.0,8.333333333333334,0.3894080996884735,4001.0,2972.0,9.1015854374633,42.924251321197886,20.87227414330218,69.39252336448598,0.2076843198338525
Stanford,16397.0,2000001.0,60000.0,9.513935476001707,2.171128865036287,4001.0,1618.0,1.90638782188078,23.047375160051217,12.557175093004815,56.51643593340245,0.1463682380923339
Palo Alto,27435.0,2000001.0,143606.0,6.33132859486058,1.4178968470931292,4001.0,2393.0,4.7116791130956965,64.3544537685734,19.974485146710407,56.078002551485326,0.0692546017860397
San Mateo,36001.0,833000.0,93850.0,10.999694452931864,3.0276936751756898,3023.0,2266.0,12.673195124492135,63.73059693718096,16.668981417182856,47.090358601149966,2.327713119080025
San Mateo,25703.0,1603500.0,169086.0,3.832237482005992,1.6690658677975334,4001.0,2364.0,9.014549272536373,69.82150892455377,23.787106563436176,62.961522001322805,0.4162938178422752
San Mateo,44408.0,1199800.0,134875.0,6.46054764907224,1.7384255089173122,3751.0,2665.0,11.944534544275056,67.83165747648394,24.583408394883804,51.96811385335975,0.8489461358313818
San Mateo,36985.0,1195500.0,149836.0,4.3585237258347975,1.7277274570771934,3523.0,3202.0,7.597117794486215,70.13888888888889,26.037582803839395,44.7938353386508,0.870623225632013
Alameda,63821.0,855300.0,94991.0,8.282540229704956,2.027545792137384,3220.0,1816.0,19.3950918058114,56.89583457127577,24.297644975791663,50.10889832500274,1.2378370755707369
Alameda,14701.0,871700.0,154437.0,2.2039317053261684,1.6937623290932589,3092.0,2264.0,17.541308658294778,61.79775280898876,28.916400244881302,40.14692878035508,1.2176042446092104
American Canyon,20276.0,499700.0,101865.0,7.7579404221739985,2.692838824225685,2520.0,1830.0,2.6973752463948544,79.63481688971885,14.381534819491025,38.17814164529493,2.0072992700729926
Discovery Bay,16382.0,615200.0,130013.0,7.825662312293981,2.319619094127701,2759.0,2532.0,0.8954110185300336,73.187414500684,14.607496032230497,80.423635697717,0.0915639116103039
Danville,25240.0,1274500.0,212739.0,2.991283676703645,1.7274167987321711,4001.0,2886.0,6.735977634107985,72.94251266818102,27.0364500792393,65.20206022187004,0.2179080824088748
Alamo,15105.0,1670200.0,237841.0,4.382654750082754,0.7811982787156571,4001.0,2796.0,9.583660644147685,66.39434406912804,33.20754716981132,85.33598146309168,0.5627275736511089
Angwin,3935.0,775800.0,89531.0,5.0571791613723,2.846251588310038,3100.0,1666.0,0.6511627906976745,60.325581395348834,14.561626429479034,65.94663278271919,0.5590851334180432
Antioch,68166.0,369200.0,64502.0,17.22999735938738,5.096382360707684,2016.0,1652.0,7.844101123595506,67.6755617977528,7.82941642461051,44.48258662676408,1.29243317783059
Benicia,28350.0,586700.0,103163.0,7.029982363315697,1.417989417989418,2496.0,1858.0,5.709919422061684,75.6876910252848,21.488536155202823,73.08994708994709,0.5220458553791887
Bethel Island,2161.0,168900.0,33583.0,23.60018509949097,1.8509949097639984,1969.0,730.0,0.0,92.09844559585493,7.1263304025913925,75.10411846367423,0.0
Brentwood,64313.0,581700.0,108243.0,5.967689269665542,3.203084912848102,2888.0,2150.0,3.6273413474979033,74.77285434721834,15.071602941862452,64.28249343056613,0.760343942904234
Byron,1475.0,616500.0,69934.0,13.694915254237287,4.47457627118644,2543.0,1313.0,5.2631578947368425,82.26120857699804,8.813559322033898,69.55932203389831,1.0169491525423728
Calistoga,7491.0,680700.0,85417.0,8.223201174743025,2.5497263382725937,2893.0,1418.0,0.9049773755656108,66.5158371040724,17.140568682418902,85.87638499532773,1.1880923775196903
Canyon,103.0,786800.0,101250.0,6.796116504854369,3.883495145631068,2659.0,644.0,30.303030303030305,43.93939393939394,51.45631067961165,89.32038834951456,0.0
