City,ActualHouseValue,RandomForestPredictedHouseValue,Lat,Lng
Dewey,253300.0,211997.0,40.3,-88.3
Fairmount,109700.0,105229.0,40.0,-87.8
Farmer City,115700.0,151745.0,40.2,-88.7
Fisher,137300.0,145910.0,40.31,-88.39
Fithian,97800.0,116695.0,40.14,-87.87
Foosland,152900.0,147520.0,40.37,-88.39
Georgetown,73500.0,85127.0,39.97,-87.62
Gifford,145100.0,167560.0,40.3,-88.0
Henning,57600.0,75143.0,40.31,-87.7
Homer,119700.0,148052.0,40.01,-87.96
Indianola,86000.0,91511.0,39.93,-87.73
Ivesdale,94200.0,117396.0,40.0,-88.4
Mahomet,203700.0,237489.0,40.22,-88.4
Mansfield,120200.0,150173.0,40.2,-88.6
Monticello,167000.0,170276.0,40.0,-88.6
Muncie,56800.0,69320.0,40.115,-87.847
Oakwood,89700.0,123608.0,40.13,-87.76
Ogden,137300.0,146884.0,40.2,-88.0
Penfield,166200.0,136495.0,40.3,-88.0
Pesotum,121700.0,135377.0,39.91,-88.28
Philo,158800.0,177622.0,39.97,-88.15
Potomac,92100.0,106432.0,40.3,-87.8
Rantoul,95600.0,107785.0,40.3,-88.1
Ridge Farm,74900.0,94754.0,39.91,-87.62
Royal,144400.0,140751.0,40.195,-87.974
Sadorus,109800.0,112373.0,39.94,-88.36
Saint Joseph,170800.0,188141.0,40.1,-88.0
Savoy,212800.0,222092.0,40.06,-88.25
Seymour,161300.0,300052.0,40.1,-88.4
Sidell,75400.0,97328.0,39.91,-87.84
Sidney,149300.0,163860.0,40.0,-88.07
Thomasboro,93900.0,105972.0,40.2,-88.2
Tolono,147900.0,160125.0,40.0,-88.3
Weldon,81200.0,95675.0,40.12,-88.76
Westville,72100.0,83933.0,40.04,-87.64
White Heath,193800.0,222630.0,40.08,-88.49
Arcola,107100.0,118631.0,39.7,-88.3
Arthur,115800.0,137653.0,39.7,-88.5
Ashmore,89300.0,103789.0,39.52,-88.04
Atwood,89000.0,88494.0,39.82,-88.46
Bethany,92200.0,95717.0,39.6,-88.8
Brocton,61800.0,93119.0,39.7,-87.9
Camargo,138200.0,147279.0,39.79,-88.14
Charleston,103200.0,121857.0,39.5,-88.2
Chrisman,82300.0,123665.0,39.8,-87.7
Dalton City,97700.0,122125.0,39.72,-88.73
Gays,65200.0,85324.0,39.49,-88.56
Hammond,82200.0,86072.0,39.8,-88.6
Hindsboro,66000.0,110041.0,39.7,-88.13
Humboldt,96500.0,124414.0,39.59,-88.36
Hume,66300.0,78402.0,39.81,-87.88
Kansas,66000.0,81752.0,39.6,-87.9
Lovington,84500.0,108660.0,39.73,-88.65
Mattoon,89000.0,97238.0,39.5,-88.4
Metcalf,19600.0,91289.0,39.81,-87.8
Newman,68200.0,84272.0,39.8,-88.0
Oakland,86700.0,96547.0,39.7,-88.0
Paris,83600.0,98030.0,39.6,-87.7
Redmon,63800.0,79132.0,39.644,-87.86
Sullivan,122800.0,129879.0,39.6,-88.6
Tuscola,111100.0,149062.0,39.8,-88.3
Vermilion,57700.0,76241.0,39.579,-87.592
Villa Grove,99100.0,102695.0,39.86,-88.14
Windsor,77900.0,86145.0,39.4,-88.6
Alhambra,184700.0,190013.0,38.88,-89.75
Alton,90600.0,98413.0,38.94,-90.12
Benld,69000.0,77663.0,39.1,-89.8
Bethalto,145100.0,153667.0,38.92,-90.03
Brighton,156000.0,171329.0,39.0,-90.1
Brussels,120700.0,151964.0,39.0,-90.6
Bunker Hill,115000.0,134917.0,39.0,-90.0
Carrollton,95000.0,96364.0,39.31,-90.4
Coffeen,79000.0,78601.0,39.07,-89.38
Cottage Hills,63900.0,83216.0,38.91,-90.09
Donnellson,71700.0,98763.0,39.01,-89.45
East Alton,103700.0,125856.0,38.88,-90.09
Edwardsville,210800.0,224939.0,38.8,-89.9
Eldred,96300.0,117124.0,39.3,-90.5
Elsah,124700.0,137031.0,38.95,-90.33
Fidelity,47900.0,56449.85,39.154,-90.163
Fieldon,112500.0,112739.0,39.1,-90.5
Fillmore,81100.0,76596.0,39.1,-89.3
Gillespie,82800.0,96498.0,39.1,-89.9
Glen Carbon,202100.0,232984.0,38.75,-89.97
Godfrey,137900.0,150517.0,38.96,-90.23
Golden Eagle,153900.0,214332.0,38.9,-90.55
Grafton,163300.0,142707.0,39.02,-90.46
Granite City,85500.0,100473.0,38.73,-90.12
Greenfield,104400.0,83567.0,39.4,-90.2
Hamburg,128700.0,148965.0,39.23,-90.66
Hamel,180600.0,175651.0,38.889,-89.846
Hardin,106600.0,124576.0,39.18,-90.64
Hartford,72200.0,80351.0,38.81,-90.1
Hillsboro,83200.0,99721.0,39.1,-89.5
Hillview,33900.0,95647.0,39.4,-90.5
Irving,84300.0,106737.0,39.19,-89.41
Jerseyville,128600.0,147042.0,39.1,-90.3
Kampsville,64500.0,68245.0,39.32,-90.65
Kane,85900.0,166992.0,39.2,-90.3
Litchfield,89500.0,96532.0,39.2,-89.7
Livingston,78300.0,90105.0,38.9689,-89.765
Lovejoy,32000.0,71902.99,38.62,-90.13
Madison,45600.0,58362.0,38.68,-90.15
Marine,167400.0,213745.0,38.78,-89.79
Maryville,192400.0,258319.0,38.73,-89.97
Medora,110600.0,127122.0,39.2,-90.1
Moro,154700.0,183706.0,38.93,-89.99
Mount Olive,72800.0,102837.0,39.09,-89.74
New Douglas,139000.0,189778.0,39.0,-89.7
Nokomis,75400.0,88663.0,39.3,-89.3
Panama,49100.0,61994.0,39.032,-89.524
Ramsey,79600.0,82934.0,39.1,-89.1
Rockbridge,101000.0,135014.0,39.27,-90.24
Roodhouse,69200.0,81912.0,39.5,-90.3
Roxana,78300.0,82886.0,38.83,-90.07
Sawyerville,59300.0,65422.0,39.082,-89.809
Sorento,82100.0,116501.0,38.97,-89.58
South Roxana,71900.0,76531.0,38.81,-90.06
Staunton,109800.0,105871.0,39.02,-89.79
Taylor Springs,85000.0,74072.0,39.1304,-89.4928
Venice,41400.0,54067.0,38.66,-90.17
White Hall,57200.0,81099.0,39.4,-90.4
Wilsonville,53100.0,52564.0,39.0713,-89.8542
Witt,49400.0,77400.0,39.24,-89.37
Wood River,85000.0,98562.0,38.86,-90.07
Worden,185800.0,236259.0,38.93,-89.87
East Saint Louis,63600.0,84522.0,38.63,-90.13
East Saint Louis,53800.0,76825.0,38.6,-90.07
East Saint Louis,51900.0,56625.0,38.63,-90.09
East Saint Louis,54300.0,70761.0,38.6,-90.11
East Saint Louis,48600.0,68351.0,38.57,-90.16
East Saint Louis,43800.0,56222.0,38.58,-90.12
Fairview Heights,122000.0,167830.0,38.6,-90.01
Addieville,136500.0,140152.0,38.4,-89.6
Albers,163500.0,190067.0,38.52,-89.61
Aviston,167200.0,200741.0,38.64,-89.6
Baldwin,81300.0,73824.0,38.17,-89.83
Bartelso,195800.0,262918.0,38.52,-89.49
Beckemeyer,104300.0,93113.0,38.6,-89.43
Belleville,106900.0,141180.0,38.47,-89.97
Belleville,164800.0,206506.0,38.51,-89.9
Belleville,109100.0,139476.0,38.53,-90.05
Belleville,118500.0,143333.0,38.52,-90.0
Breese,157700.0,159324.0,38.6,-89.5
Carlyle,131000.0,173338.0,38.6,-89.3
Caseyville,94100.0,130478.0,38.63,-90.01
Chester,94400.0,107247.0,37.9,-89.8
Collinsville,135700.0,146251.0,38.7,-90.0
Columbia,207200.0,260858.0,38.4,-90.2
Coulterville,98500.0,112440.0,38.2,-89.6
Cutler,55500.0,72160.0,38.05,-89.53
Dupo,83600.0,112930.0,38.52,-90.17
East Carondelet,68300.0,98564.0,38.53,-90.21
Ellis Grove,112500.0,94791.0,38.0,-89.9
Evansville,84100.0,110198.0,38.1,-89.95
Freeburg,169800.0,217042.0,38.42,-89.9
Fults,220900.0,271446.0,38.18,-90.22
Germantown,157000.0,165514.0,38.54,-89.58
Greenville,131500.0,141565.0,38.9,-89.4
Hecker,122700.0,120719.0,38.305,-89.993
Highland,167300.0,209382.0,38.8,-89.7
Hoffman,93900.0,79188.0,38.54,-89.263
Keyesport,88500.0,97159.99,38.78,-89.31
Lebanon,146900.0,174061.0,38.61,-89.83
Lenzburg,141200.0,154941.0,38.3,-89.76
Marissa,86600.0,98319.0,38.3,-89.7
Mascoutah,162400.0,215507.0,38.5,-89.8
Millstadt,207200.0,225876.0,38.5,-90.1
Mulberry Grove,76400.0,101513.0,38.9,-89.2
Nashville,113200.0,136910.0,38.3,-89.4
New Athens,137600.0,151164.0,38.3,-89.9
New Baden,142900.0,180431.0,38.49,-89.67
Oakdale,156300.0,171055.0,38.3,-89.5
O Fallon,189800.0,231232.0,38.6,-89.91
Okawville,115000.0,165501.0,38.4,-89.5
Percy,103200.0,105820.0,38.0,-89.61
Pinckneyville,81400.0,100131.0,38.1,-89.4
Pocahontas,143100.0,155703.0,38.8,-89.5
Prairie Du Rocher,86600.0,115732.0,38.1,-90.1
Red Bud,158500.0,166407.0,38.2,-90.0
Saint Jacob,198100.0,227602.0,38.71,-89.79
Saint Libory,119200.0,146782.0,38.368,-89.718
Smithboro,127400.0,145308.0,38.9,-89.32
Smithton,170600.0,214768.0,38.38,-90.01
Sparta,95700.0,103228.0,38.1,-89.7
Steeleville,120200.0,145217.0,37.99,-89.69
Summerfield,76000.0,90387.0,38.599,-89.751
Tilden,59200.0,70516.0,38.212,-89.684
Trenton,166200.0,206255.0,38.62,-89.7
Troy,184700.0,208251.0,38.7,-89.88
Valmeyer,162200.0,212118.0,38.3,-90.3
Waterloo,194000.0,222704.0,38.3,-90.2
Quincy,96000.0,88165.0,39.93,-91.39
Quincy,169000.0,171652.0,39.9,-91.3
Augusta,80900.0,99946.0,40.23,-90.96
Barry,68200.0,78245.0,39.7,-91.0
Baylis,70300.0,122550.0,39.8,-90.9
Camp Point,119800.0,118312.0,40.0,-91.1
Carthage,91800.0,109899.0,40.4,-91.1
Clayton,76700.0,72655.0,40.0,-91.0
Coatsburg,139500.0,110590.0,40.04,-91.17
Colchester,85600.0,101400.0,40.4,-90.8
Dallas City,76000.0,80751.0,40.6,-91.1
Elvaston,66400.0,65481.0,40.39,-91.24
Golden,93500.0,100306.0,40.1,-91.0
Griggsville,70900.0,96828.0,39.7,-90.7
Hamilton,104300.0,100032.0,40.4,-91.3
Hull,52000.0,78723.0,39.7,-91.3
Kinderhook,86700.0,89642.0,39.7,-91.14
Liberty,142700.0,162016.0,39.9,-91.1
Loraine,114100.0,92606.0,40.2,-91.2
Mendon,115800.0,127050.0,40.1,-91.2
Milton,63900.0,67086.0,39.564,-90.65
Mount Sterling,87800.0,98890.0,40.0,-90.7
Nauvoo,103700.0,121886.0,40.52,-91.32
Nebo,63300.0,85086.0,39.4,-90.8
New Canton,63300.0,66600.0,39.6,-91.1
New Salem,74200.0,67687.0,39.69,-90.87
Payson,92500.0,82846.0,39.82,-91.25
Pearl,83600.0,100566.0,39.5,-90.6
Perry,52500.0,63818.0,39.783,-90.747
Pittsfield,91500.0,80952.0,39.6,-90.8
Pleasant Hill,62200.0,78197.0,39.5,-90.9
Plymouth,53900.0,72610.0,40.3,-90.9
Tennessee,74700.0,67874.0,40.4,-90.91
Ursa,99400.0,87303.0,40.1,-91.4
Versailles,86400.0,114515.0,39.89,-90.67
Warsaw,77800.0,95118.0,40.3,-91.4
Effingham,142100.0,137472.0,39.1,-88.6
Allendale,86100.0,90701.0,38.52,-87.74
Altamont,111500.0,134227.0,39.1,-88.7
Annapolis,81100.0,91593.0,39.14,-87.84
Beecher City,107500.0,94439.0,39.2,-88.8
Bridgeport,71000.0,84789.0,38.7,-87.8
Brownstown,74100.0,99229.0,39.0,-88.9
Casey,77800.0,96027.0,39.3,-88.0
Claremont,78800.0,92710.0,38.8,-87.9
Cowden,82900.0,74145.0,39.22,-88.89
Dieterich,133200.0,142524.0,39.0,-88.4
Edgewood,60200.0,81385.0,38.9,-88.65
Flat Rock,111300.0,135597.0,38.9,-87.7
Greenup,82900.0,85780.0,39.3,-88.1
Herrick,66000.0,94594.0,39.24,-88.98
Jewett,93800.0,115588.0,39.17,-88.26
Lawrenceville,70200.0,90320.0,38.8,-87.6
Lerna,84600.0,98069.0,39.4,-88.26
Marshall,120000.0,134877.0,39.4,-87.7
Martinsville,81800.0,87288.0,39.3,-87.9
Mason,140200.0,132593.0,39.0,-88.6
Montrose,89600.0,108040.0,39.17,-88.32
Neoga,91600.0,106424.0,39.3,-88.5
Newton,100600.0,101652.0,39.0,-88.2
Oblong,77100.0,87791.0,39.0,-87.9
Olney,86700.0,93102.0,38.7,-88.1
Palestine,71700.0,83110.0,39.0,-87.6
Parkersburg,83300.0,82525.0,38.59,-88.0
Robinson,88200.0,95590.0,39.0,-87.8
Saint Elmo,78000.0,84878.0,39.05,-88.86
Saint Francisville,76500.0,84854.0,38.63,-87.68
Shumway,163400.0,163711.0,39.18,-88.67
Sigel,110500.0,119351.0,39.2,-88.5
Stewardson,86800.0,93030.0,39.25,-88.62
Strasburg,97500.0,100865.0,39.39,-88.64
Sumner,79200.0,83044.0,38.8,-87.8
Teutopolis,176300.0,189348.0,39.14,-88.44
Toledo,106100.0,120464.0,39.3,-88.3
Vandalia,89800.0,95615.0,38.9,-89.1
Watson,80400.0,106092.0,39.03,-88.56
Westfield,80600.0,93693.0,39.43,-87.99
West Salem,70900.0,83268.0,38.5,-88.0
West Union,62200.0,105233.0,39.2,-87.7
Wheeler,157400.0,151446.0,39.0,-88.3
Willow Hill,55000.0,71411.0,39.0,-88.0
Argenta,128300.0,183239.0,39.9,-88.8
Assumption,81400.0,83904.0,39.5,-89.0
Blue Mound,93500.0,108508.0,39.7,-89.2
Buffalo,127300.0,158588.0,39.8,-89.4
Bulpitt,51700.0,65327.0,39.592,-89.426
Dawson,165600.0,201047.0,39.82,-89.46
Decatur,101400.0,127251.0,39.8,-89.0
Decatur,81200.0,92858.0,39.82,-89.05
Decatur,78800.0,88843.0,39.9,-89.0
Divernon,106900.0,132856.0,39.57,-89.66
Edinburg,104400.0,129590.0,39.7,-89.4
Farmersville,98500.0,110970.0,39.44,-89.62
Findlay,85700.0,95470.0,39.49,-88.74
Forsyth,206700.0,223068.0,39.92,-88.97
Harvel,58900.0,80393.0,39.37,-89.52
Illiopolis,94700.0,122941.0,39.86,-89.24
Kincaid,80700.0,97767.0,39.59,-89.42
Latham,103600.0,112914.0,39.95,-89.16
Macon,97300.0,115983.0,39.7,-88.9
Mechanicsburg,126500.0,140049.0,39.77,-89.39
Morrisonville,86000.0,103372.0,39.4,-89.4
Mount Auburn,86500.0,97870.0,39.8,-89.2
Mount Pulaski,120100.0,149698.0,40.0,-89.3
Mt Zion,138700.0,177433.0,39.76,-88.87
Moweaqua,100000.0,132206.0,39.6,-89.0
Niantic,84600.0,101959.0,39.85,-89.15
Oconee,85000.0,83873.0,39.28,-89.09
Oreana,137500.0,132350.0,39.95,-88.87
Owaneco,86900.0,121664.0,39.47,-89.22
Palmer,69400.0,89040.0,39.47,-89.36
Pana,80000.0,91015.0,39.4,-89.2
Pawnee,138600.0,169719.0,39.6,-89.5
Raymond,79700.0,94211.0,39.3,-89.6
Riverton,131000.0,147863.0,39.86,-89.5
Rochester,187600.0,223701.0,39.7,-89.5
Shelbyville,88500.0,88418.0,39.4,-88.8
Stonington,92700.0,92965.0,39.64,-89.19
Taylorville,92200.0,97532.0,39.6,-89.3
Tovey,70200.0,77774.0,39.589,-89.449
Tower Hill,66300.0,91892.0,39.4,-89.0
Waggoner,99200.0,133361.0,39.37,-89.69
Warrensburg,105000.0,125732.0,39.94,-89.08
Alsey,49300.0,63875.0,39.561,-90.43
Arenzville,105100.0,150811.0,39.9,-90.4
Ashland,96000.0,122206.0,39.9,-90.1
Athens,138800.0,151030.0,40.0,-89.6
Auburn,123200.0,124137.0,39.6,-89.76
Bath,64800.0,83949.0,40.2,-90.2
Beardstown,70800.0,82578.0,40.0,-90.4
Bluffs,73300.0,93570.0,39.74,-90.53
Carlinville,114100.0,135893.0,39.3,-89.9
Chandlerville,76100.0,103682.0,40.0,-90.2
Chapin,91300.0,102117.0,39.78,-90.4
Chatham,188000.0,213671.0,39.68,-89.72
Concord,87800.0,133510.0,39.82,-90.36
Easton,82400.0,94095.0,40.2,-89.9
Elkhart,98800.0,125660.0,40.0,-89.5
Emden,110300.0,109874.0,40.3,-89.5
Franklin,99200.0,139477.0,39.6,-90.1
Girard,115100.0,142504.0,39.4,-89.8
Greenview,94400.0,110391.0,40.1,-89.7
Hartsburg,91400.0,97113.0,40.3,-89.5
Havana,78100.0,84443.0,40.3,-90.1
Hettick,103000.0,98187.0,39.36,-90.07
Jacksonville,111200.0,112664.0,39.7,-90.2
Kilbourne,59600.0,86759.0,40.1,-90.0
Lincoln,99000.0,110897.0,40.1,-89.4
Loami,116800.0,149684.0,39.67,-89.85
Manchester,67100.0,71530.0,39.542,-90.33
Mason City,79000.0,98170.0,40.2,-89.7
Meredosia,69400.0,84192.0,39.8,-90.5
Middletown,107100.0,97201.0,40.08,-89.52
Modesto,74800.0,82333.0,39.5,-90.0
Murrayville,84500.0,112886.0,39.6,-90.2
New Berlin,151000.0,167126.0,39.7,-89.9
New Holland,79500.0,102046.0,40.17,-89.57
Nilwood,68300.0,84325.0,39.41,-89.8
Oakford,85500.0,102508.0,40.08,-89.96
Palmyra,108200.0,126406.0,39.4,-90.0
Petersburg,155700.0,162013.0,40.0,-89.9
Pleasant Plains,145200.0,179568.0,39.8,-89.9
Rushville,83900.0,102351.0,40.1,-90.6
San Jose,69600.0,91689.0,40.28,-89.63
Sherman,208300.0,257953.0,39.92,-89.58
Shipman,119100.0,144412.0,39.1,-90.0
Tallula,84700.0,95698.0,39.96,-89.9
Thayer,72600.0,78260.0,39.58,-89.74
Virden,95700.0,104211.0,39.5,-89.7
Virginia,78400.0,89603.0,40.0,-90.2
Waverly,86300.0,99863.0,39.6,-90.0
Williamsville,159300.0,171693.0,40.0,-89.5
Winchester,98800.0,117104.0,39.6,-90.5
Woodson,100000.0,94510.0,39.7,-90.2
Springfield,79600.0,92715.0,39.83,-89.65
Springfield,84000.0,89132.0,39.76,-89.63
Springfield,133900.0,150373.0,39.77,-89.69
Springfield,150200.0,159015.0,39.9,-89.6
Springfield,237800.0,291039.0,39.76,-89.72
Springfield,216500.0,223007.0,39.74,-89.57
Centralia,70300.0,85967.0,38.5,-89.2
Hoyleton,95100.0,134088.0,38.5,-89.3
Albion,80600.0,83395.0,38.3,-88.1
Alma,69800.0,95938.0,38.75,-88.93
Ashley,79500.0,128818.0,38.3,-89.2
Belle Rive,102200.0,99344.0,38.2,-88.8
Bellmont,34300.0,65188.0,38.383,-87.91
Benton,74900.0,94431.0,38.0,-88.9
Bluford,76000.0,102299.0,38.4,-88.8
Bone Gap,59500.0,89109.0,38.45,-88.0
Bonnie,69600.0,93031.0,38.2,-88.9
Broughton,81800.0,91975.0,38.0,-88.5
Buckner,49800.0,61614.0,37.98,-89.01
Carmi,77000.0,90678.0,38.1,-88.1
Christopher,61600.0,81471.0,37.98,-89.06
Cisne,83800.0,87871.0,38.5,-88.4
Clay City,61700.0,81809.0,38.7,-88.3
Coello,52500.0,79930.0,37.98,-89.05
Crossville,64900.0,88275.0,38.2,-88.0
Dahlgren,114700.0,138054.0,38.2,-88.6
Dix,109800.0,121828.0,38.44,-88.95
Du Bois,102600.0,127761.0,38.23,-89.23
Du Quoin,77400.0,98885.0,38.0,-89.3
Enfield,46200.0,75716.0,38.1,-88.3
Ewing,94100.0,132298.0,38.09,-88.79
Fairfield,77100.0,94140.0,38.4,-88.4
Farina,62400.0,77217.0,38.8,-88.7
Flora,79600.0,84983.0,38.7,-88.5
Geff,61400.0,78044.0,38.43,-88.43
Grayville,71600.0,83246.0,38.3,-88.1
Ina,86300.0,92446.0,38.15,-88.85
Irvington,76800.0,88962.0,38.44,-89.16
Iuka,81300.0,102226.0,38.6,-88.8
Keensburg,43300.0,73701.0,38.4,-87.9
Kell,69800.0,96001.0,38.52,-88.91
Kinmundy,73900.0,85100.0,38.8,-88.8
Logan,47500.0,76951.0,38.0,-88.9
Louisville,86200.0,106715.0,38.8,-88.5
Mc Leansboro,89400.0,88825.0,38.1,-88.5
Macedonia,83500.0,128348.0,38.0,-88.7
Mill Shoals,54600.0,83232.0,38.21,-88.3
Mount Carmel,78500.0,102171.0,38.4,-87.9
Mount Vernon,89500.0,103813.0,38.3,-88.9
New Haven,65500.0,75662.0,37.9,-88.11
Noble,75800.0,103460.0,38.7,-88.2
Norris City,74000.0,111537.0,38.0,-88.3
Odin,63900.0,76450.0,38.6,-89.1
Omaha,81000.0,99482.0,37.9,-88.2
Opdyke,86000.0,95834.0,38.27,-88.8
Orient,44400.0,60480.0,37.9,-88.9
Patoka,80900.0,96577.0,38.8,-89.1
Richview,89400.0,119861.0,38.4,-89.22
Saint Peter,76600.0,76883.0,38.88,-88.87
Salem,78300.0,100161.0,38.6,-88.9
Sandoval,60600.0,93281.0,38.6,-89.1
Scheller,119600.0,182210.0,38.16,-89.11
Sesser,78900.0,101415.0,38.1,-89.0
Tamaroa,79100.0,104084.0,38.1,-89.2
Texico,125200.0,127740.0,38.5,-88.8
Thompsonville,82800.0,116077.0,37.9,-88.8
Valier,56800.0,88121.0,38.015,-89.042
Walnut Hill,82400.0,98967.0,38.46,-89.02
Waltonville,143500.0,130364.0,38.2,-89.1
Wayne City,90700.0,117248.0,38.3,-88.5
West Frankfort,68100.0,93716.0,37.9,-88.9
Whittington,85000.0,125044.0,38.09,-88.9
Woodlawn,111600.0,153593.0,38.35,-89.07
Xenia,71900.0,82120.0,38.7,-88.6
Carbondale,121600.0,140662.0,37.74,-89.21
Carbondale,156700.0,195426.0,37.7,-89.1
Carbondale,161400.0,213377.0,37.67,-89.27
Anna,92800.0,112881.0,37.4,-89.2
Ava,113900.0,119284.0,37.9,-89.5
Belknap,67300.0,98395.0,37.3,-88.9
Brookport,61200.0,102655.0,37.1,-88.5
Buncombe,77200.0,127099.0,37.5,-89.0
Cairo,31700.0,90945.0,37.1,-89.2
Cambria,70300.0,78783.0,37.8,-89.1
Campbell Hill,108500.0,93524.0,37.9,-89.6
Carrier Mills,68400.0,86599.0,37.7,-88.6
Carterville,142600.0,166117.0,37.79,-89.08
Cave In Rock,65700.0,94295.0,37.5,-88.2
Cobden,124500.0,142370.0,37.5,-89.2
Colp,44300.0,54300.0,37.805,-89.079
Creal Springs,131800.0,152926.0,37.6,-88.8
Cypress,85600.0,99453.0,37.35,-89.02
De Soto,81900.0,97970.0,37.82,-89.2
Dongola,89300.0,112845.0,37.4,-89.2
Dowell,42300.0,60170.0,37.9,-89.22
Eldorado,60100.0,83248.0,37.8,-88.4
Elizabethtown,71100.0,88708.0,37.48,-88.28
Elkville,74800.0,93711.0,37.9,-89.22
Energy,125200.0,137222.0,37.77,-89.03
Equality,61100.0,102213.0,37.7,-88.4
Galatia,78800.0,90095.0,37.8,-88.6
Golconda,77100.0,103379.0,37.3,-88.6
Goreville,120900.0,146767.0,37.55,-88.99
Grand Chain,90800.0,105869.0,37.2,-89.0
Grand Tower,46400.0,74846.0,37.7,-89.6
Harrisburg,79600.0,104159.0,37.7,-88.6
Herrin,86000.0,105406.0,37.82,-89.03
Hurst,54400.0,79151.0,37.832,-89.145
Johnston City,68400.0,83720.0,37.82,-88.92
Jonesboro,102700.0,108538.0,37.5,-89.4
Joppa,45600.0,73652.0,37.21,-88.83
Karnak,53300.0,72721.0,37.29,-88.95
Mc Clure,58300.0,66587.0,37.3,-89.4
Makanda,131600.0,184290.0,37.6,-89.2
Marion,126800.0,120275.0,37.7,-88.9
Metropolis,86100.0,108185.0,37.2,-88.7
Mound City,33800.0,80013.0,37.09,-89.17
Mounds,55300.0,79241.0,37.13,-89.22
Murphysboro,97100.0,138371.0,37.8,-89.3
Olmsted,67000.0,86969.0,37.2,-89.11
Pittsburg,95700.0,97047.0,37.78,-88.8
Raleigh,140100.0,152876.0,37.86,-88.53
Ridgway,74500.0,81006.0,37.8,-88.2
Rosiclare,54300.0,84442.0,37.43,-88.37
Royalton,49900.0,83726.0,37.92,-89.1
Shawneetown,68900.0,85582.0,37.7,-88.2
Stonefort,68800.0,89990.0,37.66,-88.69
Tamms,68200.0,81622.0,37.2,-89.3
Thebes,105600.0,88413.0,37.1,-89.4
Ullin,70700.0,72621.0,37.28,-89.13
Vergennes,88800.0,107237.0,37.91,-89.34
Vienna,92400.0,106044.0,37.4,-88.9
Willisville,57600.0,69112.0,37.98,-89.55
Zeigler,52400.0,80531.0,37.89,-89.05
Chesterfield,544200.0,590402.0,38.64,-90.66
Arnold,153300.0,165925.0,38.42,-90.4
Ballwin,261600.0,285488.0,38.61,-90.56
Barnhart,148800.0,164862.0,38.33,-90.45
Berger,169000.0,132887.0,38.6,-91.3
Catawissa,120200.0,119541.0,38.39,-90.75
Cedar Hill,144200.0,157921.0,38.35,-90.65
Chesterfield,352800.0,403759.0,38.67,-90.53
Crystal City,123900.0,136883.0,38.23,-90.38
De Soto,122300.0,136872.0,38.1,-90.6
Ballwin,231200.0,251672.0,38.56,-90.53
Dittmer,152900.0,144424.0,38.3,-90.7
Eureka,262600.0,286558.0,38.48,-90.61
Fenton,190700.0,210486.0,38.5,-90.46
Festus,152700.0,174076.0,38.1,-90.4
Florissant,99300.0,155690.0,38.81,-90.36
Florissant,104700.0,138005.0,38.8,-90.27
Florissant,164000.0,222346.0,38.85,-90.28
French Village,130000.0,105407.0,37.99,-90.37
Gerald,131700.0,140163.0,38.4,-91.3
Glencoe,410000.0,422681.0,38.58,-90.67
Gray Summit,141800.0,101182.0,38.5,-90.83
Grover,295000.0,309850.0,38.57,-90.64
Hazelwood,99800.0,130724.0,38.79,-90.39
Maryland Heights,156100.0,175955.0,38.73,-90.45
Bridgeton,159900.0,163921.0,38.77,-90.42
Herculaneum,152800.0,160989.0,38.26,-90.4
High Ridge,153800.0,170166.0,38.48,-90.55
Hillsboro,170100.0,173985.0,38.3,-90.6
House Springs,148800.0,163914.0,38.4,-90.59
Imperial,170700.0,179796.0,38.4,-90.4
Labadie,242500.0,222306.0,38.6,-90.9
Leslie,182100.0,152225.0,38.4,-91.2
Lonedell,119600.0,112211.0,38.27,-90.86
New Haven,153000.0,145889.0,38.6,-91.3
Pacific,189400.0,189752.0,38.5,-90.7
Pevely,114900.0,134863.0,38.29,-90.43
Richwoods,63000.0,70567.0,38.14,-90.82
Robertsville,181700.0,147617.0,38.36,-90.82
Saint Ann,87100.0,109493.0,38.73,-90.39
Saint Clair,129200.0,122226.0,38.3,-91.0
Sullivan,122200.0,120556.0,38.2,-91.1
Union,161100.0,158968.0,38.4,-91.0
Valles Mines,170400.0,122507.0,38.0,-90.45
Valley Park,176200.0,184373.0,38.54,-90.51
Villa Ridge,157400.0,148333.0,38.46,-90.89
Washington,189900.0,177949.0,38.5,-91.0
Rosebud,156400.0,140101.0,38.4,-91.4
Saint Louis,211100.0,250791.0,38.631,-90.193
Saint Louis,169800.0,219879.0,38.63,-90.22
Saint Louis,194900.0,223979.0,38.61,-90.22
Saint Louis,573500.0,544247.0,38.65,-90.32
Saint Louis,105600.0,137705.0,38.64,-90.21
Saint Louis,49600.0,79774.0,38.67,-90.21
Saint Louis,318200.0,350606.0,38.65,-90.25
Saint Louis,165300.0,180335.0,38.58,-90.3
Saint Louis,168400.0,196615.0,38.63,-90.27
Saint Louis,81800.0,81365.0,38.57,-90.23
Saint Louis,143800.0,181607.0,38.66,-90.28
Saint Louis,65800.0,84097.0,38.66,-90.25
Saint Louis,84500.0,101390.0,38.7,-90.37
Saint Louis,55000.0,69288.0,38.68,-90.24
Saint Louis,113400.0,131078.0,38.58,-90.27
Saint Louis,234600.0,282660.0,38.63,-90.33
Saint Louis,124100.0,139797.0,38.59,-90.22
Saint Louis,222300.0,259252.0,38.59,-90.32
